after,after_request_id,after_request_sequence,after_status,alias,before,before_request_id,before_request_sequence,before_status,block,both_measured,included,order_sequence,painter_id,template_id,weight
style_instruction,b0000-W4-alfred_sisley-style_instruction-gpt-image-1,148,measured,gpt-image-1,by_name,b0000-W4-alfred_sisley-by_name-gpt-image-1,147,measured,0,True,True,147,alfred_sisley,W4,0.015625
style_instruction,b0000-B1-alfred_sisley-style_instruction-gpt-image-1,5,measured,gpt-image-1,by_name,b0000-B1-alfred_sisley-by_name-gpt-image-1,3,measured,0,True,True,3,alfred_sisley,B1,0.015625
style_instruction,b0000-B2-alfred_sisley-style_instruction-gpt-image-1,181,measured,gpt-image-1,by_name,b0000-B2-alfred_sisley-by_name-gpt-image-1,182,measured,0,True,True,181,alfred_sisley,B2,0.015625
style_instruction,b0000-B3-alfred_sisley-style_instruction-gpt-image-1,22,measured,gpt-image-1,by_name,b0000-B3-alfred_sisley-by_name-gpt-image-1,21,measured,0,True,True,21,alfred_sisley,B3,0.015625
style_instruction,b0000-B4-alfred_sisley-style_instruction-gpt-image-1,322,measured,gpt-image-1,by_name,b0000-B4-alfred_sisley-by_name-gpt-image-1,321,measured,0,True,True,321,alfred_sisley,B4,0.015625
style_instruction,b0000-R1-alfred_sisley-style_instruction-gpt-image-1,192,measured,gpt-image-1,by_name,b0000-R1-alfred_sisley-by_name-gpt-image-1,194,measured,0,True,True,192,alfred_sisley,R1,0.015625
style_instruction,b0000-R2-alfred_sisley-style_instruction-gpt-image-1,228,measured,gpt-image-1,by_name,b0000-R2-alfred_sisley-by_name-gpt-image-1,229,measured,0,True,True,228,alfred_sisley,R2,0.015625
style_instruction,b0000-R3-alfred_sisley-style_instruction-gpt-image-1,352,measured,gpt-image-1,by_name,b0000-R3-alfred_sisley-by_name-gpt-image-1,353,measured,0,True,True,352,alfred_sisley,R3,0.015625
style_instruction,b0000-R4-alfred_sisley-style_instruction-gpt-image-1,128,measured,gpt-image-1,by_name,b0000-R4-alfred_sisley-by_name-gpt-image-1,127,measured,0,True,True,127,alfred_sisley,R4,0.015625
style_instruction,b0000-L1-alfred_sisley-style_instruction-gpt-image-1,124,measured,gpt-image-1,by_name,b0000-L1-alfred_sisley-by_name-gpt-image-1,123,measured,0,True,True,123,alfred_sisley,L1,0.015625
style_instruction,b0000-L2-alfred_sisley-style_instruction-gpt-image-1,75,measured,gpt-image-1,by_name,b0000-L2-alfred_sisley-by_name-gpt-image-1,77,measured,0,True,True,75,alfred_sisley,L2,0.015625
style_instruction,b0000-L3-alfred_sisley-style_instruction-gpt-image-1,264,measured,gpt-image-1,by_name,b0000-L3-alfred_sisley-by_name-gpt-image-1,266,measured,0,True,True,264,alfred_sisley,L3,0.015625
style_instruction,b0000-L4-alfred_sisley-style_instruction-gpt-image-1,157,measured,gpt-image-1,by_name,b0000-L4-alfred_sisley-by_name-gpt-image-1,158,measured,0,True,True,157,alfred_sisley,L4,0.015625
style_instruction,b0001-W1-alfred_sisley-style_instruction-gpt-image-1,656,measured,gpt-image-1,by_name,b0001-W1-alfred_sisley-by_name-gpt-image-1,654,measured,1,True,True,654,alfred_sisley,W1,0.015625
style_instruction,b0001-W2-alfred_sisley-style_instruction-gpt-image-1,559,measured,gpt-image-1,by_name,b0001-W2-alfred_sisley-by_name-gpt-image-1,558,measured,1,True,True,558,alfred_sisley,W2,0.015625
style_instruction,b0001-W3-alfred_sisley-style_instruction-gpt-image-1,748,measured,gpt-image-1,by_name,b0001-W3-alfred_sisley-by_name-gpt-image-1,749,measured,1,True,True,748,alfred_sisley,W3,0.015625
style_instruction,b0001-W4-alfred_sisley-style_instruction-gpt-image-1,763,measured,gpt-image-1,by_name,b0001-W4-alfred_sisley-by_name-gpt-image-1,764,measured,1,True,True,763,alfred_sisley,W4,0.015625
style_instruction,b0001-B1-alfred_sisley-style_instruction-gpt-image-1,599,measured,gpt-image-1,by_name,b0001-B1-alfred_sisley-by_name-gpt-image-1,597,measured,1,True,True,597,alfred_sisley,B1,0.015625
style_instruction,b0001-B2-alfred_sisley-style_instruction-gpt-image-1,493,measured,gpt-image-1,by_name,b0001-B2-alfred_sisley-by_name-gpt-image-1,492,measured,1,True,True,492,alfred_sisley,B2,0.015625
style_instruction,b0001-B3-alfred_sisley-style_instruction-gpt-image-1,644,measured,gpt-image-1,by_name,b0001-B3-alfred_sisley-by_name-gpt-image-1,642,measured,1,True,True,642,alfred_sisley,B3,0.015625
style_instruction,b0001-B4-alfred_sisley-style_instruction-gpt-image-1,615,measured,gpt-image-1,by_name,b0001-B4-alfred_sisley-by_name-gpt-image-1,616,measured,1,True,True,615,alfred_sisley,B4,0.015625
style_instruction,b0001-R1-alfred_sisley-style_instruction-gpt-image-1,854,measured,gpt-image-1,by_name,b0001-R1-alfred_sisley-by_name-gpt-image-1,853,measured,1,True,True,853,alfred_sisley,R1,0.015625
style_instruction,b0001-R2-alfred_sisley-style_instruction-gpt-image-1,507,measured,gpt-image-1,by_name,b0001-R2-alfred_sisley-by_name-gpt-image-1,508,measured,1,True,True,507,alfred_sisley,R2,0.015625
style_instruction,b0001-R3-alfred_sisley-style_instruction-gpt-image-1,632,measured,gpt-image-1,by_name,b0001-R3-alfred_sisley-by_name-gpt-image-1,631,measured,1,True,True,631,alfred_sisley,R3,0.015625
style_instruction,b0001-R4-alfred_sisley-style_instruction-gpt-image-1,499,measured,gpt-image-1,by_name,b0001-R4-alfred_sisley-by_name-gpt-image-1,498,measured,1,True,True,498,alfred_sisley,R4,0.015625
style_instruction,b0001-L1-alfred_sisley-style_instruction-gpt-image-1,588,measured,gpt-image-1,by_name,b0001-L1-alfred_sisley-by_name-gpt-image-1,590,measured,1,True,True,588,alfred_sisley,L1,0.015625
style_instruction,b0001-L2-alfred_sisley-style_instruction-gpt-image-1,490,measured,gpt-image-1,by_name,b0001-L2-alfred_sisley-by_name-gpt-image-1,489,measured,1,True,True,489,alfred_sisley,L2,0.015625
style_instruction,b0001-L3-alfred_sisley-style_instruction-gpt-image-1,704,measured,gpt-image-1,by_name,b0001-L3-alfred_sisley-by_name-gpt-image-1,703,measured,1,True,True,703,alfred_sisley,L3,0.015625
style_instruction,b0001-L4-alfred_sisley-style_instruction-gpt-image-1,886,measured,gpt-image-1,by_name,b0001-L4-alfred_sisley-by_name-gpt-image-1,887,measured,1,True,True,886,alfred_sisley,L4,0.015625
style_instruction,b0002-W1-alfred_sisley-style_instruction-gpt-image-1,1170,measured,gpt-image-1,by_name,b0002-W1-alfred_sisley-by_name-gpt-image-1,1172,measured,2,True,True,1170,alfred_sisley,W1,0.015625
style_instruction,b0002-W2-alfred_sisley-style_instruction-gpt-image-1,1241,measured,gpt-image-1,by_name,b0002-W2-alfred_sisley-by_name-gpt-image-1,1240,measured,2,True,True,1240,alfred_sisley,W2,0.015625
style_instruction,b0002-W3-alfred_sisley-style_instruction-gpt-image-1,1409,measured,gpt-image-1,by_name,b0002-W3-alfred_sisley-by_name-gpt-image-1,1407,measured,2,True,True,1407,alfred_sisley,W3,0.015625
style_instruction,b0002-W4-alfred_sisley-style_instruction-gpt-image-1,1275,measured,gpt-image-1,by_name,b0002-W4-alfred_sisley-by_name-gpt-image-1,1277,measured,2,True,True,1275,alfred_sisley,W4,0.015625
style_instruction,b0002-B1-alfred_sisley-style_instruction-gpt-image-1,1073,measured,gpt-image-1,by_name,b0002-B1-alfred_sisley-by_name-gpt-image-1,1072,measured,2,True,True,1072,alfred_sisley,B1,0.015625
style_instruction,b0002-B2-alfred_sisley-style_instruction-gpt-image-1,1031,measured,gpt-image-1,by_name,b0002-B2-alfred_sisley-by_name-gpt-image-1,1029,measured,2,True,True,1029,alfred_sisley,B2,0.015625
style_instruction,b0002-B3-alfred_sisley-style_instruction-gpt-image-1,985,measured,gpt-image-1,by_name,b0002-B3-alfred_sisley-by_name-gpt-image-1,986,measured,2,True,True,985,alfred_sisley,B3,0.015625
style_instruction,b0002-B4-alfred_sisley-style_instruction-gpt-image-1,1164,measured,gpt-image-1,by_name,b0002-B4-alfred_sisley-by_name-gpt-image-1,1166,measured,2,True,True,1164,alfred_sisley,B4,0.015625
style_instruction,b0002-R1-alfred_sisley-style_instruction-gpt-image-1,1302,measured,gpt-image-1,by_name,b0002-R1-alfred_sisley-by_name-gpt-image-1,1304,measured,2,True,True,1302,alfred_sisley,R1,0.015625
style_instruction,b0002-R2-alfred_sisley-style_instruction-gpt-image-1,1048,measured,gpt-image-1,by_name,b0002-R2-alfred_sisley-by_name-gpt-image-1,1047,measured,2,True,True,1047,alfred_sisley,R2,0.015625
style_instruction,b0002-R3-alfred_sisley-style_instruction-gpt-image-1,1157,measured,gpt-image-1,by_name,b0002-R3-alfred_sisley-by_name-gpt-image-1,1156,measured,2,True,True,1156,alfred_sisley,R3,0.015625
style_instruction,b0002-R4-alfred_sisley-style_instruction-gpt-image-1,1427,measured,gpt-image-1,by_name,b0002-R4-alfred_sisley-by_name-gpt-image-1,1426,measured,2,True,True,1426,alfred_sisley,R4,0.015625
style_instruction,b0002-L1-alfred_sisley-style_instruction-gpt-image-1,1094,measured,gpt-image-1,by_name,b0002-L1-alfred_sisley-by_name-gpt-image-1,1092,measured,2,True,True,1092,alfred_sisley,L1,0.015625
style_instruction,b0002-L2-alfred_sisley-style_instruction-gpt-image-1,1181,measured,gpt-image-1,by_name,b0002-L2-alfred_sisley-by_name-gpt-image-1,1180,measured,2,True,True,1180,alfred_sisley,L2,0.015625
style_instruction,b0002-L3-alfred_sisley-style_instruction-gpt-image-1,1147,measured,gpt-image-1,by_name,b0002-L3-alfred_sisley-by_name-gpt-image-1,1146,measured,2,True,True,1146,alfred_sisley,L3,0.015625
style_instruction,b0002-L4-alfred_sisley-style_instruction-gpt-image-1,1394,measured,gpt-image-1,by_name,b0002-L4-alfred_sisley-by_name-gpt-image-1,1392,measured,2,True,True,1392,alfred_sisley,L4,0.015625
style_instruction,b0003-W1-alfred_sisley-style_instruction-gpt-image-1,1578,measured,gpt-image-1,by_name,b0003-W1-alfred_sisley-by_name-gpt-image-1,1580,measured,3,True,True,1578,alfred_sisley,W1,0.015625
style_instruction,b0003-W2-alfred_sisley-style_instruction-gpt-image-1,1835,measured,gpt-image-1,by_name,b0003-W2-alfred_sisley-by_name-gpt-image-1,1833,measured,3,True,True,1833,alfred_sisley,W2,0.015625
style_instruction,b0003-W3-alfred_sisley-style_instruction-gpt-image-1,1496,measured,gpt-image-1,by_name,b0003-W3-alfred_sisley-by_name-gpt-image-1,1495,measured,3,True,True,1495,alfred_sisley,W3,0.015625
style_instruction,b0003-W4-alfred_sisley-style_instruction-gpt-image-1,1553,measured,gpt-image-1,by_name,b0003-W4-alfred_sisley-by_name-gpt-image-1,1551,measured,3,True,True,1551,alfred_sisley,W4,0.015625
style_instruction,b0003-B1-alfred_sisley-style_instruction-gpt-image-1,1622,measured,gpt-image-1,by_name,b0003-B1-alfred_sisley-by_name-gpt-image-1,1620,measured,3,True,True,1620,alfred_sisley,B1,0.015625
style_instruction,b0003-B2-alfred_sisley-style_instruction-gpt-image-1,1604,measured,gpt-image-1,by_name,b0003-B2-alfred_sisley-by_name-gpt-image-1,1603,measured,3,True,True,1603,alfred_sisley,B2,0.015625
style_instruction,b0003-B3-alfred_sisley-style_instruction-gpt-image-1,1657,measured,gpt-image-1,by_name,b0003-B3-alfred_sisley-by_name-gpt-image-1,1656,measured,3,True,True,1656,alfred_sisley,B3,0.015625
style_instruction,b0003-B4-alfred_sisley-style_instruction-gpt-image-1,1469,measured,gpt-image-1,by_name,b0003-B4-alfred_sisley-by_name-gpt-image-1,1467,measured,3,True,True,1467,alfred_sisley,B4,0.015625
style_instruction,b0003-R1-alfred_sisley-style_instruction-gpt-image-1,1893,measured,gpt-image-1,by_name,b0003-R1-alfred_sisley-by_name-gpt-image-1,1894,measured,3,True,True,1893,alfred_sisley,R1,0.015625
style_instruction,b0003-R2-alfred_sisley-style_instruction-gpt-image-1,1662,measured,gpt-image-1,by_name,b0003-R2-alfred_sisley-by_name-gpt-image-1,1664,measured,3,True,True,1662,alfred_sisley,R2,0.015625
style_instruction,b0003-R3-alfred_sisley-style_instruction-gpt-image-1,1610,measured,gpt-image-1,by_name,b0003-R3-alfred_sisley-by_name-gpt-image-1,1609,measured,3,True,True,1609,alfred_sisley,R3,0.015625
style_instruction,b0003-R4-alfred_sisley-style_instruction-gpt-image-1,1836,measured,gpt-image-1,by_name,b0003-R4-alfred_sisley-by_name-gpt-image-1,1837,measured,3,True,True,1836,alfred_sisley,R4,0.015625
style_instruction,b0003-L1-alfred_sisley-style_instruction-gpt-image-1,1619,measured,gpt-image-1,by_name,b0003-L1-alfred_sisley-by_name-gpt-image-1,1618,measured,3,True,True,1618,alfred_sisley,L1,0.015625
style_instruction,b0003-L2-alfred_sisley-style_instruction-gpt-image-1,1726,measured,gpt-image-1,by_name,b0003-L2-alfred_sisley-by_name-gpt-image-1,1725,measured,3,True,True,1725,alfred_sisley,L2,0.015625
style_instruction,b0003-L3-alfred_sisley-style_instruction-gpt-image-1,1804,measured,gpt-image-1,by_name,b0003-L3-alfred_sisley-by_name-gpt-image-1,1805,measured,3,True,True,1804,alfred_sisley,L3,0.015625
style_instruction,b0003-L4-alfred_sisley-style_instruction-gpt-image-1,1743,measured,gpt-image-1,by_name,b0003-L4-alfred_sisley-by_name-gpt-image-1,1744,measured,3,True,True,1743,alfred_sisley,L4,0.015625
style_aspects,b0000-W1-alfred_sisley-style_aspects-gpt-image-1,370,measured,gpt-image-1,style_instruction,b0000-W1-alfred_sisley-style_instruction-gpt-image-1,371,measured,0,True,True,370,alfred_sisley,W1,0.015625
style_aspects,b0000-W2-alfred_sisley-style_aspects-gpt-image-1,435,measured,gpt-image-1,style_instruction,b0000-W2-alfred_sisley-style_instruction-gpt-image-1,437,measured,0,True,True,435,alfred_sisley,W2,0.015625
style_aspects,b0000-W3-alfred_sisley-style_aspects-gpt-image-1,389,measured,gpt-image-1,style_instruction,b0000-W3-alfred_sisley-style_instruction-gpt-image-1,387,measured,0,True,True,387,alfred_sisley,W3,0.015625
style_aspects,b0000-W4-alfred_sisley-style_aspects-gpt-image-1,149,measured,gpt-image-1,style_instruction,b0000-W4-alfred_sisley-style_instruction-gpt-image-1,148,measured,0,True,True,148,alfred_sisley,W4,0.015625
style_aspects,b0000-B1-alfred_sisley-style_aspects-gpt-image-1,4,measured,gpt-image-1,style_instruction,b0000-B1-alfred_sisley-style_instruction-gpt-image-1,5,measured,0,True,True,4,alfred_sisley,B1,0.015625
style_aspects,b0000-B2-alfred_sisley-style_aspects-gpt-image-1,180,measured,gpt-image-1,style_instruction,b0000-B2-alfred_sisley-style_instruction-gpt-image-1,181,measured,0,True,True,180,alfred_sisley,B2,0.015625
style_aspects,b0000-B3-alfred_sisley-style_aspects-gpt-image-1,23,measured,gpt-image-1,style_instruction,b0000-B3-alfred_sisley-style_instruction-gpt-image-1,22,measured,0,True,True,22,alfred_sisley,B3,0.015625
style_aspects,b0000-B4-alfred_sisley-style_aspects-gpt-image-1,323,measured,gpt-image-1,style_instruction,b0000-B4-alfred_sisley-style_instruction-gpt-image-1,322,measured,0,True,True,322,alfred_sisley,B4,0.015625
style_aspects,b0000-R1-alfred_sisley-style_aspects-gpt-image-1,193,measured,gpt-image-1,style_instruction,b0000-R1-alfred_sisley-style_instruction-gpt-image-1,192,measured,0,True,True,192,alfred_sisley,R1,0.015625
style_aspects,b0000-R2-alfred_sisley-style_aspects-gpt-image-1,230,measured,gpt-image-1,style_instruction,b0000-R2-alfred_sisley-style_instruction-gpt-image-1,228,measured,0,True,True,228,alfred_sisley,R2,0.015625
style_aspects,b0000-R3-alfred_sisley-style_aspects-gpt-image-1,351,measured,gpt-image-1,style_instruction,b0000-R3-alfred_sisley-style_instruction-gpt-image-1,352,measured,0,True,True,351,alfred_sisley,R3,0.015625
style_aspects,b0000-R4-alfred_sisley-style_aspects-gpt-image-1,126,measured,gpt-image-1,style_instruction,b0000-R4-alfred_sisley-style_instruction-gpt-image-1,128,measured,0,True,True,126,alfred_sisley,R4,0.015625
style_aspects,b0000-L1-alfred_sisley-style_aspects-gpt-image-1,125,measured,gpt-image-1,style_instruction,b0000-L1-alfred_sisley-style_instruction-gpt-image-1,124,measured,0,True,True,124,alfred_sisley,L1,0.015625
style_aspects,b0000-L2-alfred_sisley-style_aspects-gpt-image-1,76,measured,gpt-image-1,style_instruction,b0000-L2-alfred_sisley-style_instruction-gpt-image-1,75,measured,0,True,True,75,alfred_sisley,L2,0.015625
style_aspects,b0000-L3-alfred_sisley-style_aspects-gpt-image-1,265,measured,gpt-image-1,style_instruction,b0000-L3-alfred_sisley-style_instruction-gpt-image-1,264,measured,0,True,True,264,alfred_sisley,L3,0.015625
style_aspects,b0000-L4-alfred_sisley-style_aspects-gpt-image-1,156,measured,gpt-image-1,style_instruction,b0000-L4-alfred_sisley-style_instruction-gpt-image-1,157,measured,0,True,True,156,alfred_sisley,L4,0.015625
style_aspects,b0001-W1-alfred_sisley-style_aspects-gpt-image-1,655,measured,gpt-image-1,style_instruction,b0001-W1-alfred_sisley-style_instruction-gpt-image-1,656,measured,1,True,True,655,alfred_sisley,W1,0.015625
style_aspects,b0001-W2-alfred_sisley-style_aspects-gpt-image-1,560,measured,gpt-image-1,style_instruction,b0001-W2-alfred_sisley-style_instruction-gpt-image-1,559,measured,1,True,True,559,alfred_sisley,W2,0.015625
style_aspects,b0001-W3-alfred_sisley-style_aspects-gpt-image-1,747,measured,gpt-image-1,style_instruction,b0001-W3-alfred_sisley-style_instruction-gpt-image-1,748,measured,1,True,True,747,alfred_sisley,W3,0.015625
style_aspects,b0001-W4-alfred_sisley-style_aspects-gpt-image-1,762,measured,gpt-image-1,style_instruction,b0001-W4-alfred_sisley-style_instruction-gpt-image-1,763,measured,1,True,True,762,alfred_sisley,W4,0.015625
style_aspects,b0001-B1-alfred_sisley-style_aspects-gpt-image-1,598,measured,gpt-image-1,style_instruction,b0001-B1-alfred_sisley-style_instruction-gpt-image-1,599,measured,1,True,True,598,alfred_sisley,B1,0.015625
style_aspects,b0001-B2-alfred_sisley-style_aspects-gpt-image-1,494,measured,gpt-image-1,style_instruction,b0001-B2-alfred_sisley-style_instruction-gpt-image-1,493,measured,1,True,True,493,alfred_sisley,B2,0.015625
style_aspects,b0001-B3-alfred_sisley-style_aspects-gpt-image-1,643,measured,gpt-image-1,style_instruction,b0001-B3-alfred_sisley-style_instruction-gpt-image-1,644,measured,1,True,True,643,alfred_sisley,B3,0.015625
style_aspects,b0001-B4-alfred_sisley-style_aspects-gpt-image-1,617,measured,gpt-image-1,style_instruction,b0001-B4-alfred_sisley-style_instruction-gpt-image-1,615,measured,1,True,True,615,alfred_sisley,B4,0.015625
style_aspects,b0001-R1-alfred_sisley-style_aspects-gpt-image-1,852,measured,gpt-image-1,style_instruction,b0001-R1-alfred_sisley-style_instruction-gpt-image-1,854,measured,1,True,True,852,alfred_sisley,R1,0.015625
style_aspects,b0001-R2-alfred_sisley-style_aspects-gpt-image-1,509,measured,gpt-image-1,style_instruction,b0001-R2-alfred_sisley-style_instruction-gpt-image-1,507,measured,1,True,True,507,alfred_sisley,R2,0.015625
